"","Customer.ID","Name","Surname","Gender","Age","Region","Job.Classification","Date.Joined","Balance"
"575",100000575,"Michael","Davidson","Male",20,"England","White Collar","19.May.15",3115.49
"576",100000576,"Madeleine","Hamilton","Female",26,"England","White Collar","19.May.15",55006.43
"577",100000577,"Yvonne","Randall","Female",43,"England","Other","19.May.15",82248.75
"578",100000578,"Nathan","Davidson","Male",33,"England","Blue Collar","19.May.15",126150.99
"603",100000603,"Jane","Walker","Female",31,"England","White Collar","20.May.15",41203.42
"604",100000604,"Angela","Short","Female",31,"England","White Collar","20.May.15",21890.47
"605",100000605,"Jasmine","Wilkins","Female",45,"England","White Collar","20.May.15",74637.96
"606",100000606,"Ruth","Mackenzie","Female",42,"England","White Collar","20.May.15",4252.16
"616",100000616,"Alison","Cornish","Female",40,"England","White Collar","21.May.15",22671.13
"617",100000617,"Evan","Metcalfe","Male",32,"England","Blue Collar","21.May.15",4576.45
"618",100000618,"Andrew","Wright","Male",42,"England","White Collar","21.May.15",16236.11
"626",100000626,"Lily","Hudson","Female",36,"England","White Collar","22.May.15",27754.62
"627",100000627,"Brian","Slater","Male",44,"England","White Collar","22.May.15",94471.86
"628",100000628,"Rose","Davies","Female",33,"England","White Collar","22.May.15",22387.4
"640",100000640,"David","Arnold","Male",38,"England","Blue Collar","23.May.15",47824.63
"641",100000641,"Amanda","Payne","Female",38,"England","Other","23.May.15",30788.33
"642",100000642,"Eric","Wilson","Male",29,"England","Blue Collar","23.May.15",62631.04
"643",100000643,"Alison","Parsons","Female",32,"England","Other","23.May.15",79617.5
"655",100000655,"Brandon","Walsh","Male",30,"England","White Collar","24.May.15",18150.13
"656",100000656,"Dylan","Smith","Male",32,"England","Other","24.May.15",52580.7
"657",100000657,"Emily","Reid","Female",48,"England","White Collar","24.May.15",26493.26
"677",100000677,"Dominic","Langdon","Male",41,"England","White Collar","26.May.15",24558.98
"678",100000678,"Victoria","Thomson","Female",25,"England","White Collar","26.May.15",926.29
"679",100000679,"Yvonne","Lambert","Female",29,"England","White Collar","26.May.15",15392.76
"680",100000680,"Ruth","Short","Female",40,"England","Blue Collar","26.May.15",76093.12
"693",100000693,"Kevin","Glover","Male",32,"England","White Collar","27.May.15",10926.7
"694",100000694,"Michael","Cameron","Male",29,"England","White Collar","27.May.15",20969.32
"695",100000695,"Penelope","Forsyth","Female",45,"England","White Collar","27.May.15",79000.32
"707",100000707,"David","Graham","Male",29,"England","White Collar","28.May.15",74862.98
"708",100000708,"Jan","Roberts","Female",32,"England","White Collar","28.May.15",76517.17
"709",100000709,"Angela","Lawrence","Female",38,"England","White Collar","28.May.15",18169.19
"710",100000710,"Julia","Harris","Female",39,"England","White Collar","28.May.15",52102.28
"722",100000722,"Katherine","Paterson","Female",36,"England","White Collar","29.May.15",51542.67
"723",100000723,"Justin","Campbell","Male",43,"England","White Collar","29.May.15",39923.4
"724",100000724,"Una","Blake","Female",41,"England","White Collar","29.May.15",3786.28
"742",100000742,"Brandon","Churchill","Male",34,"England","White Collar","30.May.15",44552.66
"743",100000743,"Jan","Underwood","Female",47,"England","Other","30.May.15",83088.67
"744",100000744,"Ruth","Ince","Female",38,"England","White Collar","30.May.15",15989.89
"745",100000745,"Victor","Wilson","Male",46,"England","White Collar","30.May.15",47074.94
"746",100000746,"Ava","Gibson","Female",34,"England","Other","30.May.15",46037.55
"760",100000760,"Keith","Walker","Male",40,"England","White Collar","31.May.15",919.39
"761",100000761,"Wendy","Hardacre","Female",38,"England","White Collar","31.May.15",23848.8
"771",100000771,"Joe","Short","Male",44,"England","White Collar","01.Jun.15",15861
"772",100000772,"Alexander","Anderson","Male",32,"England","White Collar","01.Jun.15",97377.64
"773",100000773,"Austin","Lee","Male",45,"England","Other","01.Jun.15",53554.5
"781",100000781,"Sonia","Welch","Female",32,"England","Other","02.Jun.15",74530.06
"782",100000782,"Penelope","Rampling","Female",31,"England","White Collar","02.Jun.15",12994.54
"783",100000783,"Christopher","Davies","Male",48,"England","White Collar","02.Jun.15",9344.48
"788",100000788,"Kylie","Lawrence","Female",47,"England","White Collar","03.Jun.15",39175.76
"789",100000789,"Brian","Thomson","Male",22,"England","White Collar","03.Jun.15",3932.55
"790",100000790,"Sonia","Hughes","Female",51,"England","White Collar","03.Jun.15",10872.02
"796",100000796,"Tracey","Ogden","Female",28,"England","White Collar","04.Jun.15",34796.83
"797",100000797,"Penelope","Mackenzie","Female",29,"England","Blue Collar","04.Jun.15",33338.42
"798",100000798,"Karen","Tucker","Female",27,"England","Other","04.Jun.15",8680.37
"806",100000806,"Fiona","Allan","Female",39,"England","White Collar","05.Jun.15",26507.93
"807",100000807,"Gordon","May","Male",39,"England","White Collar","05.Jun.15",68856.42
"808",100000808,"Steven","Davidson","Male",41,"England","White Collar","05.Jun.15",37768.87
"809",100000809,"Dylan","Mathis","Male",29,"England","White Collar","05.Jun.15",9644.68
"816",100000816,"Cameron","Chapman","Male",45,"England","White Collar","06.Jun.15",14279.24
"817",100000817,"Melanie","Ogden","Female",34,"England","White Collar","06.Jun.15",84823.05
"818",100000818,"Tracey","Sharp","Female",47,"England","White Collar","06.Jun.15",15879.06
"823",100000823,"Trevor","Tucker","Male",36,"England","Blue Collar","07.Jun.15",61120.3
"824",100000824,"Heather","Davies","Female",34,"England","White Collar","07.Jun.15",22808.73
"825",100000825,"Jason","Berry","Male",33,"England","Other","07.Jun.15",27818.08
"826",100000826,"Sean","Burgess","Male",35,"England","White Collar","07.Jun.15",36442.3
"827",100000827,"Amy","Buckland","Female",31,"England","White Collar","07.Jun.15",71026.81
"831",100000831,"Steven","Morrison","Male",37,"England","White Collar","08.Jun.15",17556.02
"832",100000832,"David","Turner","Male",36,"England","White Collar","08.Jun.15",65227.05
"835",100000835,"Leonard","Gibson","Male",40,"England","White Collar","09.Jun.15",38087.63
"836",100000836,"Bella","Metcalfe","Female",35,"England","White Collar","09.Jun.15",48766.55
"838",100000838,"Felicity","MacLeod","Female",25,"England","White Collar","10.Jun.15",130797.71
"839",100000839,"Nathan","Kerr","Male",44,"England","White Collar","10.Jun.15",55484.77
"840",100000840,"Gavin","Forsyth","Male",32,"England","White Collar","10.Jun.15",27236.35
"841",100000841,"Donna","Davidson","Female",42,"England","Other","10.Jun.15",1081.38
"846",100000846,"Felicity","Butler","Female",46,"England","Blue Collar","11.Jun.15",20515.25
"847",100000847,"Virginia","Newman","Female",29,"England","White Collar","11.Jun.15",31495.71
"848",100000848,"Tim","Hamilton","Male",27,"England","White Collar","11.Jun.15",78010.57
"849",100000849,"Lily","Gill","Female",25,"England","White Collar","11.Jun.15",2703.33
"850",100000850,"Austin","Chapman","Male",36,"England","Blue Collar","11.Jun.15",44399.73
"851",100000851,"Victor","Clark","Male",32,"England","White Collar","11.Jun.15",19378.62
"853",100000853,"Claire","Hudson","Female",36,"England","White Collar","12.Jun.15",15461.71
"854",100000854,"Carl","Clark","Male",42,"England","White Collar","12.Jun.15",40303.71
"858",100000858,"Simon","Baker","Male",45,"England","Blue Collar","13.Jun.15",12326.19
"859",100000859,"Amy","Glover","Female",33,"England","White Collar","13.Jun.15",20019.58
"860",100000860,"Rebecca","Ross","Female",38,"England","White Collar","13.Jun.15",9100.32
"861",100000861,"Sally","Graham","Female",47,"England","Blue Collar","13.Jun.15",9098.32
"862",100000862,"Jack","Young","Male",31,"England","Other","13.Jun.15",20938.59
"867",100000867,"Evan","Abraham","Male",38,"England","White Collar","14.Jun.15",4562.77
"868",100000868,"Nicola","Walsh","Female",44,"England","White Collar","14.Jun.15",19645.17
"869",100000869,"Justin","Chapman","Male",34,"England","White Collar","14.Jun.15",22571.15
"870",100000870,"Max","Rees","Male",38,"England","White Collar","14.Jun.15",19703.37
"871",100000871,"Joshua","Kelly","Male",40,"England","White Collar","14.Jun.15",79434.98
"872",100000872,"Sally","MacDonald","Female",46,"England","White Collar","14.Jun.15",20383.64
"873",100000873,"Chloe","McDonald","Female",30,"England","White Collar","14.Jun.15",35243.71
"874",100000874,"Julia","Alsop","Female",34,"England","White Collar","14.Jun.15",10218.7
"875",100000875,"Jason","MacLeod","Male",47,"England","White Collar","14.Jun.15",69979.67
"876",100000876,"Tracey","Pullman","Female",35,"England","White Collar","14.Jun.15",26731.12
"877",100000877,"Megan","Reid","Female",34,"England","White Collar","14.Jun.15",76181.33
"878",100000878,"Felicity","Metcalfe","Female",22,"England","White Collar","15.Jun.15",31498.96
"879",100000879,"Ryan","Russell","Male",31,"England","White Collar","15.Jun.15",38820.41
"880",100000880,"Rachel","Springer","Female",31,"England","Blue Collar","15.Jun.15",20304.1
"881",100000881,"Joan","Nash","Female",38,"England","Blue Collar","15.Jun.15",40515.6
"882",100000882,"Piers","Simpson","Male",23,"England","White Collar","15.Jun.15",13049.38
"883",100000883,"Sarah","Skinner","Female",42,"England","White Collar","15.Jun.15",38638.28
"884",100000884,"Lisa","Turner","Female",24,"England","White Collar","15.Jun.15",38243.22
"885",100000885,"Vanessa","Manning","Female",45,"England","White Collar","15.Jun.15",29123.62
"889",100000889,"Stephen","Bailey","Male",37,"England","White Collar","16.Jun.15",44096.51
"890",100000890,"Piers","Peake","Male",26,"England","Blue Collar","16.Jun.15",70346.54
"891",100000891,"Alexandra","Mathis","Female",32,"England","Other","16.Jun.15",48355
"892",100000892,"Christopher","Anderson","Male",27,"England","White Collar","16.Jun.15",37191.94
"893",100000893,"Donna","Butler","Female",41,"England","White Collar","16.Jun.15",12212.85
"894",100000894,"Faith","Buckland","Female",39,"England","Other","16.Jun.15",46957.62
"895",100000895,"Hannah","Terry","Female",33,"England","White Collar","16.Jun.15",20359.61
"898",100000898,"Samantha","Ross","Female",47,"England","White Collar","17.Jun.15",24797.11
"899",100000899,"Amelia","Parsons","Female",40,"England","Blue Collar","17.Jun.15",27635.28
"900",100000900,"Fiona","Miller","Female",34,"England","White Collar","17.Jun.15",17308.75
"901",100000901,"Rose","Butler","Female",38,"England","White Collar","17.Jun.15",95477.25
"902",100000902,"Jake","White","Male",37,"England","White Collar","17.Jun.15",46682.59
"906",100000906,"Caroline","Robertson","Female",31,"England","White Collar","18.Jun.15",24602.08
"907",100000907,"Edward","Chapman","Male",47,"England","White Collar","18.Jun.15",71446.54
"908",100000908,"Christopher","Peake","Male",31,"England","White Collar","18.Jun.15",35693.86
"917",100000917,"Andrea","Newman","Female",34,"England","Other","19.Jun.15",57387.06
"918",100000918,"Deirdre","Nolan","Female",24,"England","White Collar","19.Jun.15",41988.65
"919",100000919,"Natalie","Duncan","Female",28,"England","White Collar","19.Jun.15",73859.27
"920",100000920,"Steven","Hill","Male",23,"England","Other","19.Jun.15",50104.04
"921",100000921,"William","Gibson","Male",43,"England","White Collar","19.Jun.15",29188.4
"922",100000922,"Sally","Glover","Female",30,"England","White Collar","19.Jun.15",73490.09
"923",100000923,"Andrea","Henderson","Female",40,"England","White Collar","19.Jun.15",62886.29
"925",100000925,"Andrew","Bell","Male",34,"England","White Collar","20.Jun.15",7729.88
"926",100000926,"Dan","Johnston","Male",49,"England","White Collar","20.Jun.15",60180.76
"927",100000927,"Victoria","Wilson","Female",37,"England","White Collar","20.Jun.15",87912.9
"928",100000928,"Stephen","Glover","Male",30,"England","White Collar","20.Jun.15",21157.3
"929",100000929,"Fiona","Wright","Female",35,"England","White Collar","20.Jun.15",22932.94
"930",100000930,"Amelia","Hughes","Female",35,"England","White Collar","20.Jun.15",21314.68
"931",100000931,"Maria","Lawrence","Female",42,"England","White Collar","20.Jun.15",22298.93
"932",100000932,"Abigail","Ferguson","Female",30,"England","White Collar","20.Jun.15",14184.7
"933",100000933,"Gavin","Harris","Male",32,"England","Blue Collar","20.Jun.15",23899.56
"934",100000934,"Heather","Abraham","Female",35,"England","White Collar","20.Jun.15",14360.43
"935",100000935,"Felicity","Miller","Female",32,"England","Other","20.Jun.15",42248.4
"936",100000936,"Alexandra","Henderson","Female",36,"England","White Collar","20.Jun.15",9406.07
"937",100000937,"Karen","White","Female",28,"England","Blue Collar","20.Jun.15",6921.74
"957",100000957,"Frank","Knox","Male",38,"England","Other","21.Jun.15",80709.15
"958",100000958,"Justin","Johnston","Male",33,"England","White Collar","21.Jun.15",60205.51
"959",100000959,"Jessica","McGrath","Female",26,"England","Blue Collar","21.Jun.15",23694.9
"960",100000960,"Abigail","Allan","Female",36,"England","White Collar","21.Jun.15",31644.37
"968",100000968,"Edward","Martin","Male",38,"England","White Collar","22.Jun.15",21138.46
"969",100000969,"Sophie","Parsons","Female",21,"England","White Collar","22.Jun.15",89067.87
"970",100000970,"Abigail","Oliver","Female",32,"England","White Collar","22.Jun.15",20852.18
"971",100000971,"Peter","Young","Male",23,"England","White Collar","22.Jun.15",28959.8
"972",100000972,"Liam","Forsyth","Male",32,"England","White Collar","23.Jun.15",85709.46
"973",100000973,"Julia","Avery","Female",25,"England","Other","23.Jun.15",86275.31
"980",100000980,"William","Hart","Male",19,"England","White Collar","24.Jun.15",65493.89
"981",100000981,"Victoria","Ince","Female",31,"England","Other","24.Jun.15",74414.09
"982",100000982,"Deirdre","Avery","Female",34,"England","White Collar","24.Jun.15",107641.39
"989",100000989,"Michelle","McLean","Female",34,"England","Other","25.Jun.15",40542.83
"990",100000990,"Andrew","Manning","Male",43,"England","Blue Collar","25.Jun.15",80880.83
"991",100000991,"Benjamin","Welch","Male",33,"England","White Collar","25.Jun.15",3226.71
"995",100000995,"Felicity","Anderson","Female",29,"England","Other","26.Jun.15",81080.08
"996",100000996,"Paul","Bower","Male",34,"England","White Collar","26.Jun.15",40109.99
"997",100000997,"Grace","Edmunds","Female",44,"England","White Collar","26.Jun.15",74948.24
"998",100000998,"Michael","Allan","Male",36,"England","Other","26.Jun.15",82776.89
"1002",100001002,"Cameron","Smith","Male",29,"England","White Collar","27.Jun.15",18808.61
"1003",100001003,"Amy","Howard","Female",32,"England","Blue Collar","27.Jun.15",12013.82
"1004",100001004,"Luke","Lewis","Male",21,"England","White Collar","27.Jun.15",40886.21
"1005",100001005,"Chloe","Jones","Female",38,"England","White Collar","27.Jun.15",49490.42
"1006",100001006,"Lauren","Martin","Female",27,"England","Blue Collar","27.Jun.15",51197.28
"1007",100001007,"Robert","Lyman","Male",47,"England","Blue Collar","27.Jun.15",8610.86
"1011",100001011,"Colin","Sharp","Male",39,"England","White Collar","28.Jun.15",20461.13
"1012",100001012,"Paul","Marshall","Male",37,"England","Blue Collar","28.Jun.15",22457.9
"1013",100001013,"Eric","Glover","Male",38,"England","White Collar","28.Jun.15",25807.24
"1014",100001014,"Jacob","Hemmings","Male",41,"England","White Collar","28.Jun.15",75878.51
